id	content	labels
3657	A message from the CHU in Mans (hospital in France) presenting alarmist arguments to encourage French people to stay home	0
5220	Can garlic cure patients infected with the coronavirus	0
3969	Cristiano Ronaldo donated his hotel to be turned into an hospital	0
3377	The title of the article states: “The first pregnant woman with coronavirus in Macedonia gave birth.”	0
3788	President Rodrigo Duterte said COVID-19, the disease caused by the novel coronavirus, is only transmitted through contact with other people	0
4212	Claim that disease outbreaks and pandemics correspond with election years	0
3559	Image with the narration to claim that a huge number of Muslims were roaming in Beruwala City in Sri Lanka during curfew risking the lives of many amidst COVID19	0
5266	A message saying a “patient tested positive” for the 2019 novel coronavirus (nCoV) at the Makati Medical Center circulated on messaging apps and social media platforms on Monday, January 27	0
4512	A Bovine Vaccine Can Be Used To Inoculate People Against coronavirus	0
6475	“Nobody’s come to manage this.” This video allegedly shows dead bodies lying in hospital	0
3652	No, these photos of patients and medical beds on the street do not show the situation of Italian hospitals	0
6554	Coronavirus-related xenophobia is not spreading	0
1619	Croatia Earthquake Pics Peddled As Italy Overwhelmed With COVID-19 Patients	0
3227	Two audio clips stating that the Mumbai police commissioner is going to enforce strict actions during the 21 day lockdown in India and that there will be a spike in cases after March 27, 2020	0
3939	WHO approves anti-Malarial drug Chloroquine for COVID-19	0
238	Eating boiled garlic can cure the new coronavirus	0
1672	Chinese President Xi Jinping visited the Northwest region Ningxia Hui in 2016. He made this trip to Muslim majority areas to understand why COVID-19 virus has not affected them	0
4733	Is It Really That Mosques Across China Reopened After Corona Virus Plague	0
3395	Terrible conditions in Ukrainian hospitals for ordinary people on the photo	0
1735	Hospitals in China were specifically treating Covid-19 by giving patients tea	0
6556	Please send Wuhan plague #coronarvirus at Israeli military	0
2851	Italian PM said that the country has surrendered to the Covid-19 pandemic	0
1671	Chinese prime minister has ordered to open locks of all mosques and to recite Quran and Namaaz. Only the Quran has the cure for Coronavirus. Undoubtedly	0
6740	?Department of Homeland Security will mobilize the National Guard to enforce a national quarantine	0
3944	5000 million Rupees fund allocated by Telangana CM KCR for coronavirus prevention is entirely funded by Central Government	0
3152	Swiss newspaper says president of México is the “worst example” of how COVID-19 is handled	0
4356	Authorities in the Philippines seize fake cigarettes that were spreading coronavirus	0
4082	Cristiano Ronaldo turned his hotels into hospitals	0
6865	Gargling mouthwash can protect you from infection	0
1830	The former President of Iraq Saddam Hussein, during a meeting in 1990s, had briefed his cabinet and Army about US’ threat to use coronavirus on Iraqis if they didn’t follow their command	0
4999	The novel coronavirus (2019-nCoV) “will not spread” in the Philippines due to the country’s high temperature as well as relatively high humidity	0
7029	Mosquito bites can infect you with the virus	0
4251	Turmeric and lemon can cure coronavirus	0
3108	Crackdown on drunken driving stopped due to risk of Covid-19 transmission	0
3006	Government and media hides death and coffins in a parking in Spain	0
6458	Philippines stops accepting flights from Wuhan, origin of new coronavirus	0
5049	Italy is the first European Union country that has been able to isolate the coronavirus	0
333	Wuhan, China, the centre of the new coronavirus outbreak, was where 5G was first rolled out. It suggests that 5G has damaged peoples’ immune systems and so boosted the virulence of the common cold	0
2950	Indian government distributing free face masks during COVID-19 pandemic	0
3783	A photo circulating on Facebook in Nigeria appears to show President Muhammadu Buhari shaking hands with the nation’s Code of Conduct Bureau Chairman Mohammed Isa while both men are wearing face masks — a seeming flouting of precautions during the novel coronavirus pandemic	0
1586	India will see a spike in Coronavirus cases after March 27, 2020	0
6897	drinking methanol protects from coronavirus	0
3931	“17 at 6:00 am, the state of emergency begins throughout the national territory” in accordance with “article 116 of the Constitution”, in Colombia	0
5102	Pseudoscience, fake news, Coronavirus was created in the lab in order to destroy the Chinese economy. The vaccine is already available	0
4038	Insurance companies stop covering traffic accidents because the coronavirus	0
265	The label of the popular Lysol already show that the product Kill the Coronavirus, so that means that this Virus is nothing new	0
4071	Cristiano Ronaldo transformed his hotels into hospitals for COVID-19 patients	0
4239	Australian Hospital Staff Rolled In A Wilson Volleyball To Keep Tom Hanks Company In Quarantine	0
3452	Government of India has announced a ‘National Lockdown’ in the country from 20 March 2020	0
4587	Russia announces the closure of airspace and suspension of all its incoming and outgoing flights to China	0
6880	pets can carry coronavirus	0
4325	Do Americans have to pay 3000 or 4000 $ for a day of containment	0
4229	Policemen in China chase COVID-19 in a subway station	0
3357	Crown prince of Abu Dhabi Mohammed bin Zayed Infected With coronavirus	0
3582	A viral text based image post claiming that 5000 from Italy were infected due to mobile phone cover quoting the findings were from a research without specifying any details or name of the research. The post advises to abandon phone cover and use phone without phone cover	0
6833	Also, priests are being ordered by their bishops not to to give Last Rites to the dying	0
6426	All people in public places in Wuhan are now required to wear masks, local government says	0
3238	French professor Didier Raoult, big defensor of chloroquine treatment, insulted ex-European MP Daniel Cohn-Bendit, after Cohn-Bendit criticized his scientific work	0
3216	A document that talks about the benefits of wine to prevent coronavirus	0
3757	Video made by Dr. Mario Pesaresi in which he recomends water steam to deactivite the coronavirus	0
4886	Autopsy reveal Wuhan doctor was murdered in his sickbed	0
418	The World Health Organization offered the testing kits that they have available and to give it to us now. We (Trump administration) refused them. We did not want to buy them	0
3492	Satellite images showing high levels of sulphur dioxide above China are possible evidence of mass cremations of people who have died from coronavirus	0
3438	Video of police in China taking into control suspected COVID-19 patients in the country	0
4650	“Akira’ is a 1988 movie about an apocalyptic event taking place months before Tokyo 2020 Olympics, showing the (World Health Organization) advising Japan to postpone the Olympics because of a pandemic risk”	0
3672	An image has been shared hundreds of times in multiple posts on Facebook alongside a claim it shows a poster issued by activist group Extinction Rebellion that states “Corona is the cure, humans are the disease”	0
6572	The world’s collective health security defenses remain “uneven and thin,” as underscored by the coronavirus outbreak	0
4830	Germans quarantined in La Gomera by the coronavirus leave home isolation without permission	0
4694	Cov case in Uttar Pradesh district	0
6732	"within 48-72 hours the president will evoke what is called as ""Stafford Act"""	0
6947	"Holding your breath for 10 seconds can ""self-check"" for #COVID19"	0
3384	Tire repairer who died in a work accident was included in the death figures for COVID-19	0
1562	Policemen in India are only being beaten because they were stopping people from breaking lockdown rules in the place	0
